hal_product,market_product,product_canonical,confidence,unit_conversion_factor,reason
Kekik,Sek Kekik Zeytin Sürülebilir Peynir 150 Gr,kekik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Superfresh Taze Fasulye 450 Gr,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Paket Fasulye 500 Gr,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Çokça Dondurulmuş Taze Fasulye 450 Gr,fasulye_nazende,weak,1.0,Dondurulmus taze cesit karsilastirma
Fasulye Nazende,Feast Taze Fasulye 450 Gr,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Çalı Fasulye 1 Kg,,reject,1.0,Farkli urun
Fasulye Nazende,Fasulye Taze 1 Kg,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Feast Taze Fasulye 3-5 Cm 2.5 Kg,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Gurme Taze Fasulye 1 Kg,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Fasulye 1 Kg,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Ayşe Kadın Fasulye 1 Kg,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Ayşe Kadın Fasulye 1 Kg,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Superfresh Taze Fasulye 450 Gr,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Paket Fasulye 500 Gr,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Çokça Dondurulmuş Taze Fasulye 450 Gr,fasulye_ayse_kadin,weak,1.0,Dondurulmus taze cesit karsilastirma
Fasulye Ayşe Kadın,Feast Taze Fasulye 450 Gr,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Çalı Fasulye 1 Kg,,reject,1.0,Farkli urun
Fasulye Ayşe Kadın,Fasulye Taze 1 Kg,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Feast Taze Fasulye 3-5 Cm 2.5 Kg,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Gurme Taze Fasulye 1 Kg,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Fasulye 1 Kg,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Salkım,Salkım Domates 1 Kg,,reject,1.0,Farkli urun
Domates Salkım,Salkım Domates Paket 500 Gr,,reject,1.0,Farkli urun
Domates Salkım,Erüst Salkım Çeri Domates 250 Gr,,reject,1.0,Farkli urun
Domates Salkım,Domates Pembe 1 Kg,domates_salkim,weak,1.0,Cesit farki ama ayni kategori
Domates Salkım,Şeker Domates 250 Gr,,reject,1.0,Farkli urun
Domates Salkım,Kokteyl Domates 1 Kg,,reject,1.0,Farkli urun
Domates Salkım,Atıştırmalık Domates 1 Kg,,reject,1.0,Farkli urun
Domates Salkım,Kokteyl Domates 500 Gr,,reject,1.0,Farkli urun
Domates Salkım,Pembe Domates 500 Gr,,reject,1.0,Farkli urun
Domates Salkım,Eko Domates 1 Kg,,reject,1.0,Farkli urun
Domates Salkım,Tagem Turuncu Domates 1 Kg,,reject,1.0,Farkli urun
Domates Salkım,Domates 1 Kg,domates_salkim,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Salçalık,Domates Pembe 1 Kg,domates_salcalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Salçalık,Salkım Domates 1 Kg,,reject,1.0,Farkli urun
Domates Salçalık,Şeker Domates 250 Gr,,reject,1.0,Farkli urun
Domates Salçalık,Kokteyl Domates 1 Kg,,reject,1.0,Farkli urun
Domates Salçalık,Atıştırmalık Domates 1 Kg,,reject,1.0,Farkli urun
Domates Salçalık,Kokteyl Domates 500 Gr,,reject,1.0,Farkli urun
Domates Salçalık,Salkım Domates Paket 500 Gr,,reject,1.0,Farkli urun
Domates Salçalık,Pembe Domates 500 Gr,,reject,1.0,Farkli urun
Domates Salçalık,Eko Domates 1 Kg,,reject,1.0,Farkli urun
Domates Salçalık,Tagem Turuncu Domates 1 Kg,,reject,1.0,Farkli urun
Domates Salçalık,Domates 1 Kg,domates_salcalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Salçalık,Cherry Domates 250 Gr,,reject,1.0,Farkli urun
Domates Beef,Domates Pembe 1 Kg,domates_beef,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Beef,Salkım Domates 1 Kg,,reject,1.0,Farkli urun
Domates Beef,Şeker Domates 250 Gr,,reject,1.0,Farkli urun
Domates Beef,Kokteyl Domates 1 Kg,,reject,1.0,Farkli urun
Domates Beef,Atıştırmalık Domates 1 Kg,,reject,1.0,Farkli urun
Domates Beef,Kokteyl Domates 500 Gr,,reject,1.0,Farkli urun
Domates Beef,Salkım Domates Paket 500 Gr,,reject,1.0,Farkli urun
Domates Beef,Pembe Domates 500 Gr,,reject,1.0,Farkli urun
Domates Beef,Eko Domates 1 Kg,,reject,1.0,Farkli urun
Domates Beef,Tagem Turuncu Domates 1 Kg,,reject,1.0,Farkli urun
Domates Beef,Domates 1 Kg,domates_beef,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Beef,Cherry Domates 250 Gr,,reject,1.0,Farkli urun
Patates Eski,Patates 1 Kg,patates_eski,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patates Eski,Feast Dondurulmuş Patates Crinky 1 Kg,patates_eski,weak,1.0,Dondurulmus taze cesit karsilastirma
Patates Eski,Superfresh Dondurulmuş Patates 7x7 1 Kg,patates_eski,weak,1.0,Dondurulmus taze cesit karsilastirma
Patates Eski,Nimet Dondurulmuş Patates 1 Kg,patates_eski,weak,1.0,Dondurulmus taze cesit karsilastirma
Patates Eski,Kızartmalık Patates 1 Kg,,reject,1.0,Farkli urun
Patates Eski,Feast Dondurulmuş Prenses Patates 450 Gr,patates_eski,weak,1.0,Dondurulmus taze cesit karsilastirma
Patates Eski,Feast Dondurulmuş Kriket Patates 1 Kg,patates_eski,weak,1.0,Dondurulmus taze cesit karsilastirma
Patates Eski,Nimet Dondurulmuş İnce Çıtır Patates 1 Kg,patates_eski,weak,1.0,Dondurulmus taze cesit karsilastirma
Patates Eski,Kızartmalık Patates File 1 Kg,,reject,1.0,Farkli urun
Patates Eski,Feast İnce Çubuk Patates 1 Kg,,reject,1.0,Farkli urun
Patates Eski,Plate Dondurulmuş Patates 9x9 2.5 Kg,patates_eski,weak,1.0,Dondurulmus taze cesit karsilastirma
Patates Eski,Superfresh Patates 1 Kg,patates_eski,kg_equivalent,1.0,Ayni urun degisik paket boyut
Yaprak Salamura,Yurtalan Zade Salamura Yaprak 500 Gr,,reject,1.0,Farkli urun
Yaprak Salamura,Alatat Salamura Yaprak 475 Gr,,reject,1.0,Farkli urun
Yaprak Salamura,Salamura Asma Yaprak 475 Gr,,reject,1.0,Farkli urun
Yaprak Salamura,Eurofresh Yıkanmış Yaprak Marul 250 Gr,,reject,1.0,Farkli urun
Yaprak Salamura,Hastavuk Donuk Piliç Yaprak Döner 500 Gr,,reject,1.0,Farkli urun
Yaprak Salamura,Lezita %60 Yaprak %40 Kıyma Piliç Döner 500 Gr,,reject,1.0,Farkli urun
Yaprak Salamura,Banvit Piliç Yaprak Döner 500 Gr,,reject,1.0,Farkli urun
Yaprak Salamura,Banvit Piliç Yaprak Döner 200 Gr,,reject,1.0,Farkli urun
Yaprak Salamura,Lezita Piliç Yaprak Döner 200 Gr,,reject,1.0,Farkli urun
Turp Vezir,Fındık Turp 1 Adet,,reject,1.0,Farkli urun
Turp Vezir,Kırmızı Turp 1 Kg,,reject,1.0,Farkli urun
Turp Vezir,Fındık Turp 1 Kg,,reject,1.0,Farkli urun
Turp Vezir,Alabaş Turp Adt,,reject,1.0,Farkli urun
Turp Vezir,Siyah Turp 1 Kg,,reject,1.0,Farkli urun
Turp Vezir,Beyaz Turp 1 Kg,,reject,1.0,Farkli urun
Turp Vezir,Turp 1 Kg,turp_vezir,kg_equivalent,1.0,Ayni urun degisik paket boyut
Turp Siyah (Kg),Siyah Turp 1 Kg,,reject,1.0,Farkli urun
Turp Siyah (Kg),Siyah Kabak 1 Kg,,reject,1.0,Farkli urun
Turp Siyah (Kg),Siyah Sarımsak Tek Diş Mürdük 150 Gr,,reject,1.0,Farkli urun
Turp Siyah (Kg),Siyah Sarımsak 65 Gr,,reject,1.0,Farkli urun
Turp Siyah (Kg),Fındık Turp 1 Adet,,reject,1.0,Farkli urun
Turp Siyah (Kg),Kırmızı Turp 1 Kg,,reject,1.0,Farkli urun
Turp Siyah (Kg),Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,,reject,1.0,Farkli urun
Turp Siyah (Kg),Fındık Turp 1 Kg,,reject,1.0,Farkli urun
Turp Siyah (Kg),Alabaş Turp Adt,,reject,1.0,Farkli urun
Turp Siyah (Kg),Siyah Havuç 1 Kg,,reject,1.0,Farkli urun
Turp Siyah (Kg),Siyah Üzüm 1 Kg,,reject,1.0,Farkli urun
Turp Siyah (Kg),Siyah Üzüm 500 Gr,,reject,1.0,Farkli urun
Turp Kırmızı,Kırmızı Turp 1 Kg,,reject,1.0,Farkli urun
Turp Kırmızı,Kırmızı Biber Paket 300 Gr,,reject,1.0,Farkli urun
Turp Kırmızı,Kırmızı Lahana 1 Kg,,reject,1.0,Farkli urun
Turp Kırmızı,Kırmızı Dolma Biber 1 Kg,,reject,1.0,Farkli urun
Turp Kırmızı,Kırmızı Biber 1 Kg,,reject,1.0,Farkli urun
Turp Kırmızı,Fındık Turp 1 Adet,,reject,1.0,Farkli urun
Turp Kırmızı,Fındık Turp 1 Kg,,reject,1.0,Farkli urun
Turp Kırmızı,Alabaş Turp Adt,,reject,1.0,Farkli urun
Turp Kırmızı,Kırmızı Sivri Biber 1 Kg,,reject,1.0,Farkli urun
Turp Kırmızı,Siyah Turp 1 Kg,,reject,1.0,Farkli urun
Turp Kırmızı,Beyaz Turp 1 Kg,,reject,1.0,Farkli urun
Turp Kırmızı,Turp 1 Kg,turp_kirmizi,kg_equivalent,1.0,Ayni urun degisik paket boyut
Turp Fındık,Fındık Turp 1 Adet,,reject,1.0,Farkli urun
Turp Fındık,Fındık Turp 1 Kg,,reject,1.0,Farkli urun
Turp Fındık,Kırmızı Turp 1 Kg,,reject,1.0,Farkli urun
Turp Fındık,Alabaş Turp Adt,,reject,1.0,Farkli urun
Turp Fındık,Siyah Turp 1 Kg,,reject,1.0,Farkli urun
Turp Fındık,Beyaz Turp 1 Kg,,reject,1.0,Farkli urun
Turp Fındık,Turp 1 Kg,turp_findik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Taze,Taze Sarımsak 250 Gr,sarimsak_taze,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Taze,Sarımsak Taze Baş 1 Kg,sarimsak_taze,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Taze,File Sarımsak 200 Gr,,reject,1.0,Farkli urun
Sarımsak Taze,Sarımsak 1 Kg,sarimsak_taze,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Taze,Sarımsak File 250 Gr,sarimsak_taze,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Taze,Taze Soğan 1 Demet,,reject,1.0,Farkli urun
Sarımsak Taze,Taze Soyulmuş Enginar 5 Adet,,reject,1.0,Farkli urun
Sarımsak Taze,Muti Dondurulmuş Sarımsak 225 Gr,sarimsak_taze,weak,1.0,Dondurulmus taze cesit karsilastirma
Sarımsak Taze,Taşköprü Sarımsak 1 Kg,,reject,1.0,Farkli urun
Sarımsak Taze,Kuru Sarımsak 1 Paket,,reject,1.0,Farkli urun
Sarımsak Taze,Kuru Sarımsak 1 Kg,,reject,1.0,Farkli urun
Sarımsak Taze,Siyah Sarımsak Tek Diş Mürdük 150 Gr,,reject,1.0,Farkli urun
Sarımsak Kuru,Kuru Sarımsak 1 Paket,,reject,1.0,Farkli urun
Sarımsak Kuru,Kuru Sarımsak 1 Kg,,reject,1.0,Farkli urun
Sarımsak Kuru,File Sarımsak 200 Gr,,reject,1.0,Farkli urun
Sarımsak Kuru,Sarımsak 1 Kg,sarimsak_kuru,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Kuru,Kuru Dolmalık Patlıcan 18 Adet,,reject,1.0,Farkli urun
Sarımsak Kuru,Kuru Soğan 1 Kg,,reject,1.0,Farkli urun
Sarımsak Kuru,Sarımsak File 250 Gr,sarimsak_kuru,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Kuru,Taze Sarımsak 250 Gr,sarimsak_kuru,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Kuru,Kuru Üzüm Promosyon 300 Gr,,reject,1.0,Farkli urun
Sarımsak Kuru,Muti Dondurulmuş Sarımsak 225 Gr,sarimsak_kuru,weak,1.0,Dondurulmus taze cesit karsilastirma
Sarımsak Kuru,Taşköprü Sarımsak 1 Kg,,reject,1.0,Farkli urun
Sarımsak Kuru,Sarımsak Taze Baş 1 Kg,sarimsak_kuru,kg_equivalent,1.0,Ayni urun degisik paket boyut
Salatalık Çıtır,Salatalık 1 Kg,salatalik_citir,kg_equivalent,1.0,Ayni urun degisik paket boyut
Salatalık Çıtır,Çengelköy Salatalık 1 Kg,,reject,1.0,Farkli urun
Salatalık Çıtır,Çengelköy Salatalık 500 Gr,,reject,1.0,Farkli urun
Salatalık Çıtır,Çıtır Marul 1 Adet,,reject,1.0,Farkli urun
Salatalık Çıtır,Çengel Salatalık Gurme 1 Paket,,reject,1.0,Farkli urun
Salatalık Çıtır,Eko Salatalık 1 Kg,,reject,1.0,Farkli urun
Patlıcan Tophane,Patlıcan 1 Kg,patlican_tophane,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patlıcan Tophane,Kuru Dolmalık Patlıcan 18 Adet,,reject,1.0,Farkli urun
Patlıcan Tophane,Kemer Patlıcan 1 Kg,,reject,1.0,Farkli urun
Patlıcan Tophane,Tagem Topak Patlıcan 1 Kg,,reject,1.0,Farkli urun
Patlıcan Tophane,Zel Zeytinyağlı Sumaklı Kuru Patlıcan Dolma 200 Gr,,reject,1.0,Farkli urun
Patlıcan Tophane,Bostan Patlıcan 1 Kg,,reject,1.0,Farkli urun
Patlıcan Tophane,Patlıcan Paket 1 Kg,patlican_tophane,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patlıcan Tophane,Garliko Kurutulmuş Dolmalık Patlıcan 150 Gr,patlican_tophane,reject,1.0,Islenmi_ urun taze hal ile eslesmez
Kayısı Şekerpare,Kayısı 1 Kg,kayisi_sekerpare,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kayısı Şekerpare,Activia Kayısı 4x100 Gr,,reject,1.0,Farkli urun
Kayısı Şekerpare,Seğmen Çilek Kayısı Reçeli 380 Gr,kayisi_sekerpare,reject,1.0,Islenmi_ urun taze hal ile eslesmez
İNcir (Beyaz),İncir Beyaz 1 Kg,i_ncir_beyaz,kg_equivalent,1.0,Ayni urun degisik paket boyut
İNcir (Beyaz),Beyaz Lahana 1 Kg,,reject,1.0,Farkli urun
İNcir (Beyaz),Beyaz Hindiba 1 Kg,,reject,1.0,Farkli urun
İNcir (Beyaz),Seyidoğlu Kuru İncir & Ceviz Yaz Helvası 350 Gr,,reject,1.0,Farkli urun
İNcir (Beyaz),Beyaz Nektarin Kg,,reject,1.0,Farkli urun
İNcir (Beyaz),Beyaz Turp 1 Kg,,reject,1.0,Farkli urun
İNcir (Beyaz),Beyaz Üzüm 1 Kg,,reject,1.0,Farkli urun
İNcir (Beyaz),Seyidoğlu Taze Portakal İncir Ve Böğürtlen Reçeli 380 Gr,i_ncir_beyaz,reject,1.0,Islenmi_ urun taze hal ile eslesmez
Hurma Trabzon,Cedid Sukkari Hurma 500 Gr,,reject,1.0,Farkli urun
Erik Papaz,Papaz Erik 400 Gr,,reject,1.0,Farkli urun
Erik Papaz,Papaz Erik 1 Kg,,reject,1.0,Farkli urun
Erik Papaz,Yeşil Erik 1 Kg,,reject,1.0,Farkli urun
Erik Papaz,Can Erik 1 Kg,,reject,1.0,Farkli urun
Erik Papaz,Erik Angelica 1 Kg,erik_papaz,kg_equivalent,1.0,Ayni urun degisik paket boyut
Erik Papaz,Can Erik 250 Gr,,reject,1.0,Farkli urun
Erik Papaz,Anjelik Erik 1 Kg,,reject,1.0,Farkli urun
Erik Papaz,Öncüller Kızılcık Alıç Erik Marmelatı 430 Gr,erik_papaz,reject,1.0,Islenmi_ urun taze hal ile eslesmez
Kızılcık,Öncüller Kızılcık Alıç Erik Marmelatı 430 Gr,kizilcik,reject,1.0,Islenmi_ urun taze hal ile eslesmez
Elma (Golden ),Golden Elma 1 Kg,,reject,1.0,Farkli urun
Elma (Golden ),Golden Elma Atıştırmalık 1 Kg,,reject,1.0,Farkli urun
Elma (Golden ),Golden Elma Gurme 1 Kg,,reject,1.0,Farkli urun
Elma (Golden ),Golden Elma Eko 1 Kg,,reject,1.0,Farkli urun
Elma (Golden ),Starking Elma 1 Kg,,reject,1.0,Farkli urun
Elma (Golden ),Granny Smith Elma 1 Kg,,reject,1.0,Farkli urun
Elma (Golden ),Ekonomik Elma 1 Kg,,reject,1.0,Farkli urun
Elma (Golden ),SuperFresh Elma Dilim Patates 1 Kg,elma_golden,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma (Golden ),Granny Elma 1 Kg,,reject,1.0,Farkli urun
Elma (Golden ),Torpat Elma Dilim Patates 1 Kg,elma_golden,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma (Golden ),Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,,reject,1.0,Farkli urun
Elma (Golden ),Feast Elma Dilim Patates 1 Kg,elma_golden,kg_equivalent,1.0,Ayni urun degisik paket boyut
Biber Kıl Sivri,Kıl Sivri Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kıl Sivri,Sivri Biber Paket 300 Gr,,reject,1.0,Farkli urun
Biber Kıl Sivri,Sivri Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kıl Sivri,Kırmızı Sivri Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kıl Sivri,Biber Sivri Gurme 1 Kg,biber_kil_sivri,kg_equivalent,1.0,Ayni urun degisik paket boyut
Biber Kıl Sivri,Kapya Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kıl Sivri,Dolma Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kıl Sivri,Çarliston Biber 300 Gr,,reject,1.0,Farkli urun
Biber Kıl Sivri,Yeşil Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kıl Sivri,Kırmızı Biber Paket 300 Gr,,reject,1.0,Farkli urun
Biber Kıl Sivri,Dolmalık Biber 300 Gr,,reject,1.0,Farkli urun
Biber Kıl Sivri,Çarliston Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kaliforniya,Kaliforniya Biber 650 Gr,,reject,1.0,Farkli urun
Biber Kaliforniya,Kapya Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kaliforniya,Dolma Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kaliforniya,Çarliston Biber 300 Gr,,reject,1.0,Farkli urun
Biber Kaliforniya,Yeşil Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kaliforniya,Sivri Biber Paket 300 Gr,,reject,1.0,Farkli urun
Biber Kaliforniya,Kırmızı Biber Paket 300 Gr,,reject,1.0,Farkli urun
Biber Kaliforniya,Dolmalık Biber 300 Gr,,reject,1.0,Farkli urun
Biber Kaliforniya,Çarliston Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kaliforniya,Sivri Biber 1 Kg,,reject,1.0,Farkli urun
Biber Kaliforniya,Şili Biber 150 Gr,,reject,1.0,Farkli urun
Biber Kaliforniya,Kırmızı Dolma Biber 1 Kg,,reject,1.0,Farkli urun
Biber Dolma,Dolma Biber 1 Kg,,reject,1.0,Farkli urun
Biber Dolma,Kırmızı Dolma Biber 1 Kg,,reject,1.0,Farkli urun
Biber Dolma,Kapya Biber 1 Kg,,reject,1.0,Farkli urun
Biber Dolma,Çarliston Biber 300 Gr,,reject,1.0,Farkli urun
Biber Dolma,Yeşil Biber 1 Kg,,reject,1.0,Farkli urun
Biber Dolma,Sivri Biber Paket 300 Gr,,reject,1.0,Farkli urun
Biber Dolma,Kırmızı Biber Paket 300 Gr,,reject,1.0,Farkli urun
Biber Dolma,Dolmalık Biber 300 Gr,,reject,1.0,Farkli urun
Biber Dolma,Çarliston Biber 1 Kg,,reject,1.0,Farkli urun
Biber Dolma,Sivri Biber 1 Kg,,reject,1.0,Farkli urun
Biber Dolma,Şili Biber 150 Gr,,reject,1.0,Farkli urun
Biber Dolma,Muti Dondurulmuş Biber Şerit Mix 450 Gr,biber_dolma,weak,1.0,Dondurulmus taze cesit karsilastirma
Biber Çarliston,Çarliston Biber 300 Gr,,reject,1.0,Farkli urun
Biber Çarliston,Çarliston Biber 1 Kg,,reject,1.0,Farkli urun
Biber Çarliston,Gurme Paket Çarliston Biber 1 Kg,,reject,1.0,Farkli urun
Biber Çarliston,Kapya Biber 1 Kg,,reject,1.0,Farkli urun
Biber Çarliston,Dolma Biber 1 Kg,,reject,1.0,Farkli urun
Biber Çarliston,Yeşil Biber 1 Kg,,reject,1.0,Farkli urun
Biber Çarliston,Sivri Biber Paket 300 Gr,,reject,1.0,Farkli urun
Biber Çarliston,Kırmızı Biber Paket 300 Gr,,reject,1.0,Farkli urun
Biber Çarliston,Dolmalık Biber 300 Gr,,reject,1.0,Farkli urun
Biber Çarliston,Sivri Biber 1 Kg,,reject,1.0,Farkli urun
Biber Çarliston,Şili Biber 150 Gr,,reject,1.0,Farkli urun
Biber Çarliston,Kırmızı Dolma Biber 1 Kg,,reject,1.0,Farkli urun
Bal Kabağı,Dilimlenmiş Bal Kabağı 1 Kg,,reject,1.0,Farkli urun
Bal Kabağı,Kabak Bal Bütün 1 Kg,,reject,1.0,Farkli urun
Bal Kabağı,Anavarza Kral Şakir Lisanslı Tüp Bal 40 Gr,,reject,1.0,Farkli urun
Bal Kabağı,Bee'o On The Go Propolisli Ham Bal 49 Gr,,reject,1.0,Farkli urun
Üzüm Red Globe,Red Globe Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Red Globe,Red Globe Üzüm 500 Gr,,reject,1.0,Farkli urun
Üzüm Red Globe,Kuru Üzüm Promosyon 300 Gr,,reject,1.0,Farkli urun
Üzüm Red Globe,İthal Beyaz Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Red Globe,Kilis Karası Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Red Globe,Üzüm Siyah Çekirdeksiz 1 Kg,uzum_red_globe,kg_equivalent,1.0,Ayni urun degisik paket boyut
Üzüm Red Globe,Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,,reject,1.0,Farkli urun
Üzüm Red Globe,Besni Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Red Globe,Avşarlar Besni Üzüm 400 Gr,,reject,1.0,Farkli urun
Üzüm Red Globe,Çekirdeksiz Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Red Globe,Siyah Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Red Globe,Torku Üzüm Pekmezi 750 Gr,uzum_red_globe,reject,1.0,Islenmi_ urun taze hal ile eslesmez
Üzüm Çekirdeksiz,Üzüm Siyah Çekirdeksiz 1 Kg,uzum_cekirdeksiz,kg_equivalent,1.0,Ayni urun degisik paket boyut
Üzüm Çekirdeksiz,Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,,reject,1.0,Farkli urun
Üzüm Çekirdeksiz,Çekirdeksiz Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Çekirdeksiz,Kuru Üzüm Promosyon 300 Gr,,reject,1.0,Farkli urun
Üzüm Çekirdeksiz,İthal Beyaz Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Çekirdeksiz,Kilis Karası Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Çekirdeksiz,Besni Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Çekirdeksiz,Avşarlar Besni Üzüm 400 Gr,,reject,1.0,Farkli urun
Üzüm Çekirdeksiz,Red Globe Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Çekirdeksiz,Siyah Üzüm 1 Kg,,reject,1.0,Farkli urun
Üzüm Çekirdeksiz,Torku Üzüm Pekmezi 750 Gr,uzum_cekirdeksiz,reject,1.0,Islenmi_ urun taze hal ile eslesmez
Üzüm Çekirdeksiz,Seyidoğlu Üzüm Pekmezi 700 Gr,uzum_cekirdeksiz,reject,1.0,Islenmi_ urun taze hal ile eslesmez
Mandalina Satsuma,Mandalina 1 Kg,mandalina_satsuma,kg_equivalent,1.0,Ayni urun degisik paket boyut
Mandalina Satsuma,W. Murcott Mandalina 1 Kg,,reject,1.0,Farkli urun
Portakal Sıkmalık,Portakal Sıkmalık 1 Kg,portakal_sikmalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Sıkmalık,Sıkmalık Portakal File 1 Kg,,reject,1.0,Farkli urun
Portakal Sıkmalık,Portakal 1 Kg,portakal_sikmalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Sıkmalık,Portakal Valencia 1 Kg,portakal_sikmalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Sıkmalık,Portakal Washington 1 Kg,portakal_sikmalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Sıkmalık,Finike Gurme Portakal 1 Kg,,reject,1.0,Farkli urun
Portakal Sıkmalık,Seyidoğlu Taze Portakal İncir Ve Böğürtlen Reçeli 380 Gr,portakal_sikmalik,reject,1.0,Islenmi_ urun taze hal ile eslesmez
Portakal Valencia,Portakal Valencia 1 Kg,portakal_valencia,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Valencia,Portakal 1 Kg,portakal_valencia,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Valencia,Portakal Sıkmalık 1 Kg,portakal_valencia,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Valencia,Sıkmalık Portakal File 1 Kg,,reject,1.0,Farkli urun
Portakal Valencia,Portakal Washington 1 Kg,portakal_valencia,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Valencia,Finike Gurme Portakal 1 Kg,,reject,1.0,Farkli urun
Portakal Valencia,Seyidoğlu Taze Portakal İncir Ve Böğürtlen Reçeli 380 Gr,portakal_valencia,reject,1.0,Islenmi_ urun taze hal ile eslesmez
Erik Anjelika,Yeşil Erik 1 Kg,,reject,1.0,Farkli urun
Erik Anjelika,Papaz Erik 400 Gr,,reject,1.0,Farkli urun
Erik Anjelika,Papaz Erik 1 Kg,,reject,1.0,Farkli urun
Erik Anjelika,Can Erik 1 Kg,,reject,1.0,Farkli urun
Erik Anjelika,Erik Angelica 1 Kg,erik_anjelika,kg_equivalent,1.0,Ayni urun degisik paket boyut
Erik Anjelika,Can Erik 250 Gr,,reject,1.0,Farkli urun
Erik Anjelika,Anjelik Erik 1 Kg,,reject,1.0,Farkli urun
