hal_product,market_product,product_canonical,confidence,unit_conversion_factor,reason
Salatalik  Si̇Lor,Salatalık 1 Kg,cengelkoy_salatalik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Salatalik  Si̇Lor,Çengelköy Salatalık 1 Kg,cengelkoy_salatalik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Salatalik  Si̇Lor,Çengelköy Salatalık 500 Gr,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salatalik  Si̇Lor,Çengel Salatalık Gurme 1 Paket,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salatalik  Si̇Lor,Eko Salatalık 1 Kg,cengelkoy_salatalik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Lahana  Beyaz,Beyaz Lahana 1 Kg,beyaz_hindiba,exact,1.0,Ayni urun ve paketaj (1 Kg)
Lahana  Beyaz,Kırmızı Lahana 1 Kg,beyaz_hindiba,exact,1.0,Ayni urun ve paketaj (1 Kg)
Lahana  Beyaz,Beyaz Hindiba 1 Kg,beyaz_hindiba,exact,1.0,Ayni urun ve paketaj (1 Kg)
Lahana  Beyaz,Lahana Kara 1 Kg,beyaz_hindiba,exact,1.0,Ayni urun ve paketaj (1 Kg)
Lahana  Beyaz,Beyaz Turp 1 Kg,beyaz_hindiba,exact,1.0,Ayni urun ve paketaj (1 Kg)
Lahana  Beyaz,Beyaz Üzüm 1 Kg,beyaz_hindiba,exact,1.0,Ayni urun ve paketaj (1 Kg)
Deniz Börülcesi̇,Deniz Börülcesi 1 Adet,deniz_borulcesi,kg_equivalent,1.0,Ayni urun farkli paketaj
Deniz Börülcesi̇,Marex Deniz Mahsullü Milanez 400 Gr,deniz_borulcesi,kg_equivalent,1.0,Ayni urun farkli paketaj
Cilek,Çilek 1 Kg,cilek,exact,1.0,Ayni urun ve paketaj (1 Kg)
Cilek,Çilek 400 Gr,cilek,kg_equivalent,1.0,Ayni urun farkli paketaj
Cilek,Çilek Fidesi 1 Adet,cilek,kg_equivalent,1.0,Ayni urun farkli paketaj
Cilek,Feast Çilek 400 Gr,cilek,kg_equivalent,1.0,Ayni urun farkli paketaj
Cilek,Dnk Lapestos Çilek 300 Gr,cilek,kg_equivalent,1.0,Ayni urun farkli paketaj
Cilek,Altın Çilek 100 Gr,cilek,kg_equivalent,1.0,Ayni urun farkli paketaj
Cilek,Çilek 1 Adet,cilek,kg_equivalent,1.0,Ayni urun farkli paketaj
Cilek,Milkten Milkino Muz-Çilek-Orman Meyveli Taze Peynir 6x45 Gr,cilek,kg_equivalent,1.0,Ayni urun farkli paketaj
Cilek,Danone Marvel Çilek Aromalı Yoğurt 90 Gr,cilek,kg_equivalent,1.0,Ayni urun farkli paketaj
Bi̇Ber Köy(Mazo),Köy Biberi Paket 300 Gr,koy_biberi,kg_equivalent,1.0,Ayni urun farkli paketaj
Bi̇Ber Köy(Mazo),Köy Biberi 1 Kg,koy_biberi,exact,1.0,Ayni urun ve paketaj (1 Kg)
Bi̇Ber  Kil Aci,Kıl Sivri Biber 1 Kg,kil_sivri_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Bi̇Ber  Dolma,Dolma Biber 1 Kg,dolma_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Armut  S.Maria,Santa Maria Armut 1 Kg,ankara_armut,exact,1.0,Ayni urun ve paketaj (1 Kg)
Armut  S.Maria,Armut Santa Maria Gurme 1 Kg,ankara_armut,exact,1.0,Ayni urun ve paketaj (1 Kg)
Armut  S.Maria,Deveci Armut 1 Kg,ankara_armut,exact,1.0,Ayni urun ve paketaj (1 Kg)
Armut  S.Maria,Armut Deveci 1 Adet,ankara_armut,kg_equivalent,1.0,Ayni urun farkli paketaj
Armut  S.Maria,Deveci Armut Gurme 1 Kg,ankara_armut,exact,1.0,Ayni urun ve paketaj (1 Kg)
Armut  S.Maria,Ankara Armut 1 Kg,ankara_armut,exact,1.0,Ayni urun ve paketaj (1 Kg)
Armut  Deveci,Deveci Armut 1 Kg,ankara_armut,exact,1.0,Ayni urun ve paketaj (1 Kg)
Armut  Deveci,Armut Deveci 1 Adet,ankara_armut,kg_equivalent,1.0,Ayni urun farkli paketaj
Armut  Deveci,Deveci Armut Gurme 1 Kg,ankara_armut,exact,1.0,Ayni urun ve paketaj (1 Kg)
Armut  Deveci,Santa Maria Armut 1 Kg,ankara_armut,exact,1.0,Ayni urun ve paketaj (1 Kg)
Armut  Deveci,Armut Santa Maria Gurme 1 Kg,ankara_armut,exact,1.0,Ayni urun ve paketaj (1 Kg)
Armut  Deveci,Ankara Armut 1 Kg,ankara_armut,exact,1.0,Ayni urun ve paketaj (1 Kg)
Bi̇Ber Kirmizi,Kırmızı Biber Paket 300 Gr,kirmizi_biber,kg_equivalent,1.0,Ayni urun farkli paketaj
Bi̇Ber Kirmizi,Kırmızı Lahana 1 Kg,kirmizi_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Bi̇Ber Kirmizi,Kırmızı Dolma Biber 1 Kg,kirmizi_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Bi̇Ber Kirmizi,Kırmızı Biber 1 Kg,kirmizi_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Bi̇Ber Kirmizi,Kırmızı Turp 1 Kg,kirmizi_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Bi̇Ber Kirmizi,Kırmızı Sivri Biber 1 Kg,kirmizi_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Bi̇Ber Kirmizi,Kırmızı Soğan 1 Kg,kirmizi_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kavun Di̇Ğer,Galya Kavun 1 Kg,galya_kavun,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kavun Di̇Ğer,Kavun 1 Kg,galya_kavun,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kavun Di̇Ğer,Kırkağaç Kavun 1 Kg,galya_kavun,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kabak  Bal,Kabak Bal Bütün 1 Kg,dolmalik_top_kabak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kabak  Bal,Kabak 1 Kg,dolmalik_top_kabak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kabak  Bal,Sakız Kabak 1 Kg,dolmalik_top_kabak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kabak  Bal,Siyah Kabak 1 Kg,dolmalik_top_kabak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kabak  Bal,Süs Mix Kabak 1 Kg,dolmalik_top_kabak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kabak  Bal,Dolmalık Top Kabak 1 Kg,dolmalik_top_kabak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Fasulye   Cali,Çalı Fasulye 1 Kg,ayse_kadin_fasulye,exact,1.0,Ayni urun ve paketaj (1 Kg)
Fasulye   Cali,Superfresh Taze Fasulye 450 Gr,ayse_kadin_fasulye,kg_equivalent,1.0,Ayni urun farkli paketaj
Fasulye   Cali,Paket Fasulye 500 Gr,ayse_kadin_fasulye,kg_equivalent,1.0,Ayni urun farkli paketaj
Fasulye   Cali,Feast Taze Fasulye 450 Gr,ayse_kadin_fasulye,kg_equivalent,1.0,Ayni urun farkli paketaj
Fasulye   Cali,Fasulye Taze 1 Kg,ayse_kadin_fasulye,exact,1.0,Ayni urun ve paketaj (1 Kg)
Fasulye   Cali,Gurme Taze Fasulye 1 Kg,ayse_kadin_fasulye,exact,1.0,Ayni urun ve paketaj (1 Kg)
Fasulye   Cali,Fasulye 1 Kg,ayse_kadin_fasulye,exact,1.0,Ayni urun ve paketaj (1 Kg)
Fasulye   Cali,Ayşe Kadın Fasulye 1 Kg,ayse_kadin_fasulye,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,Golden Elma 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,Golden Elma Atıştırmalık 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,Golden Elma Gurme 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,Golden Elma Eko 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,Starking Elma 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,Granny Smith Elma 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,Ekonomik Elma 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,SuperFresh Elma Dilim Patates 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,Granny Elma 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,Torpat Elma Dilim Patates 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Golden,Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,ekonomik_elma,kg_equivalent,1.0,Ayni urun farkli paketaj
Elma  Golden,Feast Elma Dilim Patates 1 Kg,ekonomik_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,Starking Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,Atıştırmalık Starking Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,Eko Starking Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,Golden Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,Granny Smith Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,Ekonomik Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,SuperFresh Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,Granny Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,Torpat Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,atistirmalik_starking_elma,kg_equivalent,1.0,Ayni urun farkli paketaj
Elma  Starking,Feast Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma  Starking,Lavi Dondurulmuş Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Fasulye   Ayse,Ayşe Kadın Fasulye 1 Kg,ayse_kadin_fasulye,exact,1.0,Ayni urun ve paketaj (1 Kg)
Fasulye   Ayse,Superfresh Taze Fasulye 450 Gr,ayse_kadin_fasulye,kg_equivalent,1.0,Ayni urun farkli paketaj
Fasulye   Ayse,Paket Fasulye 500 Gr,ayse_kadin_fasulye,kg_equivalent,1.0,Ayni urun farkli paketaj
Fasulye   Ayse,Feast Taze Fasulye 450 Gr,ayse_kadin_fasulye,kg_equivalent,1.0,Ayni urun farkli paketaj
Fasulye   Ayse,Çalı Fasulye 1 Kg,ayse_kadin_fasulye,exact,1.0,Ayni urun ve paketaj (1 Kg)
Fasulye   Ayse,Fasulye Taze 1 Kg,ayse_kadin_fasulye,exact,1.0,Ayni urun ve paketaj (1 Kg)
Fasulye   Ayse,Gurme Taze Fasulye 1 Kg,ayse_kadin_fasulye,exact,1.0,Ayni urun ve paketaj (1 Kg)
Fasulye   Ayse,Fasulye 1 Kg,ayse_kadin_fasulye,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,Starking Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,Golden Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,Granny Smith Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,Ekonomik Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,SuperFresh Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,Granny Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,Torpat Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,atistirmalik_starking_elma,kg_equivalent,1.0,Ayni urun farkli paketaj
Elma Gsmi̇T,Feast Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,Lavi Dondurulmuş Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,Atıştırmalık Starking Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Gsmi̇T,Tarım Kredi Dondurulmuş Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Hurma,Cedid Sukkari Hurma 500 Gr,cedid_sukkari_hurma,kg_equivalent,1.0,Ayni urun farkli paketaj
Yer Elması,Yer Elması 1 Kg,burch_meyveli_yer_fistikli_musli,exact,1.0,Ayni urun ve paketaj (1 Kg)
Yer Elması,Snickers Yer Fıstıklı Çikolata 50 Gr,burch_meyveli_yer_fistikli_musli,kg_equivalent,1.0,Ayni urun farkli paketaj
Yer Elması,Burch Meyveli & Yer Fıstıklı Müsli 275 Gr,burch_meyveli_yer_fistikli_musli,kg_equivalent,1.0,Ayni urun farkli paketaj
Üzüm Mor,Kuru Üzüm Promosyon 300 Gr,avsarlar_besni_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
Üzüm Mor,İthal Beyaz Üzüm 1 Kg,avsarlar_besni_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm Mor,Mor Soğan 1 Kg,avsarlar_besni_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm Mor,Kilis Karası Üzüm 1 Kg,avsarlar_besni_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm Mor,Üzüm Siyah Çekirdeksiz 1 Kg,avsarlar_besni_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm Mor,Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,avsarlar_besni_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm Mor,Besni Üzüm 1 Kg,avsarlar_besni_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm Mor,Avşarlar Besni Üzüm 400 Gr,avsarlar_besni_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
Üzüm Mor,Red Globe Üzüm 1 Kg,avsarlar_besni_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm Mor,Çekirdeksiz Üzüm 1 Kg,avsarlar_besni_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm Mor,Siyah Üzüm 1 Kg,avsarlar_besni_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm Mor,Torku Üzüm Pekmezi 750 Gr,avsarlar_besni_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
Mısır,Superfresh Mısır 450 Gr,agrotalya_kocanda_tatli_misir,kg_equivalent,1.0,Ayni urun farkli paketaj
Mısır,Feast Mısır 450 Gr,agrotalya_kocanda_tatli_misir,kg_equivalent,1.0,Ayni urun farkli paketaj
Mısır,İnci Tane Mısır 450 Gr,agrotalya_kocanda_tatli_misir,kg_equivalent,1.0,Ayni urun farkli paketaj
Mısır,Yemeye Hazır Mısır 450 Gr,agrotalya_kocanda_tatli_misir,kg_equivalent,1.0,Ayni urun farkli paketaj
Mısır,Haşlanmış Mısır 180 Gr,agrotalya_kocanda_tatli_misir,kg_equivalent,1.0,Ayni urun farkli paketaj
Mısır,Agrotalya Koçanda Tatlı Mısır 400 Gr,agrotalya_kocanda_tatli_misir,kg_equivalent,1.0,Ayni urun farkli paketaj
Mısır,Nesquik Çokokare Mısır Gevreği 310 Gr,agrotalya_kocanda_tatli_misir,kg_equivalent,1.0,Ayni urun farkli paketaj
Elma Granny Smith,Granny Smith Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Granny Smith,Elma Granny Smith Gurme 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Granny Smith,Granny Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Granny Smith,Starking Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Granny Smith,Golden Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Granny Smith,Ekonomik Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Granny Smith,SuperFresh Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Granny Smith,Torpat Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Granny Smith,Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,atistirmalik_starking_elma,kg_equivalent,1.0,Ayni urun farkli paketaj
Elma Granny Smith,Feast Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Granny Smith,Lavi Dondurulmuş Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma Granny Smith,Atıştırmalık Starking Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Çağla,Çağla Badem 1 Kg,cagla_badem,exact,1.0,Ayni urun ve paketaj (1 Kg)
Çağla,Çağla Paket 500 Gr,cagla_badem,kg_equivalent,1.0,Ayni urun farkli paketaj
Salatalik Yerli̇,Salatalık 1 Kg,cengelkoy_salatalik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Salatalik Yerli̇,Çengelköy Salatalık 1 Kg,cengelkoy_salatalik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Salatalik Yerli̇,Çengelköy Salatalık 500 Gr,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salatalik Yerli̇,Çengel Salatalık Gurme 1 Paket,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salatalik Yerli̇,Eko Salatalık 1 Kg,cengelkoy_salatalik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Eri̇K Papaz (Can),Papaz Erik 400 Gr,can_erik,kg_equivalent,1.0,Ayni urun farkli paketaj
Eri̇K Papaz (Can),Papaz Erik 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Eri̇K Papaz (Can),Can Erik 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Eri̇K Papaz (Can),Can Erik 250 Gr,can_erik,kg_equivalent,1.0,Ayni urun farkli paketaj
İNci̇R,İnci Patates 1 Kg,inci_bezelye,exact,1.0,Ayni urun ve paketaj (1 Kg)
İNci̇R,İnci İnce Çıtır Patates 1 Kg,inci_bezelye,exact,1.0,Ayni urun ve paketaj (1 Kg)
İNci̇R,İnci Tane Mısır 450 Gr,inci_bezelye,kg_equivalent,1.0,Ayni urun farkli paketaj
İNci̇R,İnci Bezelye 450 Gr,inci_bezelye,kg_equivalent,1.0,Ayni urun farkli paketaj
İNci̇R,İnci Soğan Halkası 450 Gr,inci_bezelye,kg_equivalent,1.0,Ayni urun farkli paketaj
İNci̇R,İnci Elma Dilim Patates 1 Kg,inci_bezelye,exact,1.0,Ayni urun ve paketaj (1 Kg)
İNci̇R,İnci Ihlamur 50 Gr,inci_bezelye,kg_equivalent,1.0,Ayni urun farkli paketaj
Erik (Malta),Yeşil Erik 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Malta),Papaz Erik 400 Gr,can_erik,kg_equivalent,1.0,Ayni urun farkli paketaj
Erik (Malta),Papaz Erik 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Malta),Can Erik 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Malta),Erik Angelica 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Malta),Malta Eriği 400 Gr,can_erik,kg_equivalent,1.0,Ayni urun farkli paketaj
Erik (Malta),Can Erik 250 Gr,can_erik,kg_equivalent,1.0,Ayni urun farkli paketaj
Erik (Malta),Anjelik Erik 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Malta),Malta Eriği 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Malta),Öncüller Kızılcık Alıç Erik Marmelatı 430 Gr,can_erik,kg_equivalent,1.0,Ayni urun farkli paketaj
Patates (Taze),Patates Taze 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Taze),Taze Mini Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Taze),Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Taze),Feast Dondurulmuş Patates Crinky 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Taze),Superfresh Dondurulmuş Patates 7x7 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Taze),Nimet Dondurulmuş Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Taze),Kızartmalık Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Taze),Feast Dondurulmuş Kriket Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Taze),Nimet Dondurulmuş İnce Çıtır Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Taze),Kızartmalık Patates File 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Taze),Feast İnce Çubuk Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Lahana Kara,Lahana Kara 1 Kg,beyaz_lahana,exact,1.0,Ayni urun ve paketaj (1 Kg)
Lahana Kara,Kırmızı Lahana 1 Kg,beyaz_lahana,exact,1.0,Ayni urun ve paketaj (1 Kg)
Lahana Kara,Beyaz Lahana 1 Kg,beyaz_lahana,exact,1.0,Ayni urun ve paketaj (1 Kg)
Lahana Kara,Kara Dut 1 Kg,beyaz_lahana,exact,1.0,Ayni urun ve paketaj (1 Kg)
İNcir (Siyah),Siyah Kabak 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
İNcir (Siyah),Siyah Sarımsak Tek Diş Mürdük 150 Gr,siyah_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
İNcir (Siyah),Siyah Sarımsak 65 Gr,siyah_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
İNcir (Siyah),Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
İNcir (Siyah),Siyah Havuç 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
İNcir (Siyah),Siyah Üzüm 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
İNcir (Siyah),Seyidoğlu Kuru İncir & Ceviz Yaz Helvası 350 Gr,siyah_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
İNcir (Siyah),İncir Beyaz 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
İNcir (Siyah),Siyah Turp 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
İNcir (Siyah),Siyah Üzüm 500 Gr,siyah_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates (Di̇Ğer),Domates Pembe 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Di̇Ğer),Salkım Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Di̇Ğer),Şeker Domates 250 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates (Di̇Ğer),Kokteyl Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Di̇Ğer),Atıştırmalık Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Di̇Ğer),Kokteyl Domates 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates (Di̇Ğer),Salkım Domates Paket 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates (Di̇Ğer),Pembe Domates 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates (Di̇Ğer),Eko Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Di̇Ğer),Tagem Turuncu Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Di̇Ğer),Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Di̇Ğer),Cherry Domates 250 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Erik (Angelina),Yeşil Erik 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Angelina),Papaz Erik 400 Gr,can_erik,kg_equivalent,1.0,Ayni urun farkli paketaj
Erik (Angelina),Papaz Erik 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Angelina),Can Erik 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Angelina),Erik Angelica 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Angelina),Can Erik 250 Gr,can_erik,kg_equivalent,1.0,Ayni urun farkli paketaj
Erik (Angelina),Anjelik Erik 1 Kg,can_erik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Erik (Angelina),Öncüller Kızılcık Alıç Erik Marmelatı 430 Gr,can_erik,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates Salkim  (İYi̇ Tarim),Salkım Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
